MovieID,Title,Genres,new_title
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,1991 Cabinet Dr. Ramirez of
2254,Choices (1981),Drama,1981 Choices
2258,Master Ninja I (1984),Action,1984 I Master Ninja
2270,"Century of Cinema, A (1994)",Documentary,1994 A Century Cinema of
2274,Lilian's Story (1995),Drama,'s 1995 Lilian Story
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,'s 1998 A Cries Daughter Never Soldier
2277,Somewhere in the City (1997),Drama,1997 City Somewhere in
2281,Monument Ave. (1998),Crime,1998 Ave. Monument
2284,Bandit Queen (1994),Drama,1994 Bandit Queen
2285,If.... (1968),Drama,.... 1968 If
2292,Overnight Delivery (1996),Romance,1996 Delivery Overnight
2293,Shadrach (1998),Drama,1998 Shadrach
2299,"Battle of the Sexes, The (1959)",Comedy,1959 Battle Sexes of
2300,"Producers, The (1968)",Comedy|Musical,1968 Producers
2304,Love Is the Devil (1998),Drama,1998 Devil Is Love
2305,Slam (1998),Drama,1998 Slam
2308,Detroit 9000 (1973),Action|Crime,1973 9000 Detroit
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,1998 Die Inheritors Siebtelbauern
2311,2010 (1984),Mystery|Sci-Fi,1984 2010
2317,"Alarmist, The (1997)",Comedy,1997 Alarmist
2319,Reach the Rock (1997),Comedy,1997 Reach Rock
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,1997 Beautiful Is La Life Vita bella è
2326,Shattered Image (1998),Drama|Thriller,1998 Image Shattered
2330,Hands on a Hard Body (1996),Documentary,1996 Body Hands Hard a on
2339,I'll Be Home For Christmas (1998),Comedy|Romance,'ll 1998 Be Christmas For Home I
2341,Dancing at Lughnasa (1998),Drama,1998 Dancing Lughnasa at
2343,"Naked Man, The (1998)",Drama,1998 Man Naked
2345,Desert Bloom (1986),Drama,1986 Bloom Desert
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,1957 Cabiria Cabiria Le Nights Notti di of
2357,Central Station (Central do Brasil) (1998),Drama,1998 Brasil Central Central Station do
2359,Waking Ned Devine (1998),Comedy,1998 Devine Ned Waking
2360,"Celebration, The (Festen) (1998)",Drama,1998 Celebration Festen
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,1954 Godzilla Gojira
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,1984 Godzilla Gojira
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,1962 Godzilla Gojira King Kingukongu Kong tai vs.
2386,Jerry Springer: Ringmaster (1998),Drama,1998 : Jerry Ringmaster Springer
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,1997 : Bath Hamam Steam Turkish
2397,Mass Appeal (1984),Drama,1984 Appeal Mass
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,1989 III Karate Kid
2423,Christmas Vacation (1989),Comedy,1989 Christmas Vacation
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,1998 Flight Theory of
2434,Down in the Delta (1998),Drama,1998 Delta Down in
2436,Tea with Mussolini (1999),Comedy,1999 Mussolini Tea with
2437,Wilde (1997),Drama,1997 Wilde
2438,Outside Ozona (1998),Drama|Thriller,1998 Outside Ozona
2440,Another Day in Paradise (1998),Drama,1998 Another Day Paradise in
2441,"Hi-Lo Country, The (1998)",Drama|Western,1998 Country Hi-Lo
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,1997 24 7 : Four Seven Twenty
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,1987 Garbage Kids Movie Pail
2452,"Gate II: Trespassers, The (1990)",Horror,1990 : Gate II Trespassers
2459,"Texas Chainsaw Massacre, The (1974)",Horror,1974 Chainsaw Massacre Texas
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,1990 : Chainsaw III Leatherface Massacre Texas
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,1994 Chainsaw Massacre Return Texas of
2464,Trick or Treat (1986),Horror,1986 Treat Trick or
2466,Belizaire the Cajun (1986),Drama,1986 Belizaire Cajun
2467,"Name of the Rose, The (1986)",Mystery,1986 Name Rose of
2470,Crocodile Dundee (1986),Adventure|Comedy,1986 Crocodile Dundee
2471,Crocodile Dundee II (1988),Adventure|Comedy,1988 Crocodile Dundee II
2478,Three Amigos! (1986),Comedy|Western,! 1986 Amigos Three
2479,Gloria (1999),Drama|Thriller,1999 Gloria
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,1997 Cleaning Dry Nettoyage sec à
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,1995 Beast Day Día El bestia de la of
2484,Tinseltown (1998),Comedy,1998 Tinseltown
2486,24-hour Woman (1998),Drama,1998 24-hour Woman
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,1998 Blood Bullets Guts Octane and
2489,Spanish Fly (1998),Drama,1998 Fly Spanish
2493,"Harmonists, The (1997)",Drama,1997 Harmonists
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,1973 Fantastic La Planet Planète sauvage
2499,God Said 'Ha!' (1998),Comedy,! 'Ha 1998 God Said
2503,"Apple, The (Sib) (1998)",Drama,1998 Apple Sib
2507,Breakfast of Champions (1999),Comedy,1999 Breakfast Champions of
2508,"Breaks, The (1999)",Drama,1999 Breaks
2509,Eight Days a Week (1997),Comedy,1997 Days Eight Week a
2510,Just the Ticket (1999),Comedy|Romance,1999 Just Ticket
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,1982 Ballad Bushiko Narayama Narayama of
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,1993 : Children Corn Final II Sacrifice of
2516,Children of the Corn III (1994),Horror,1994 Children Corn III of
2519,House on Haunted Hill (1958),Horror,1958 Haunted Hill House on
2536,"Concorde: Airport '79, The (1979)",Drama,'79 1979 : Airport Concorde
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,& 1998 Barrels Lock Smoking Stock Two
2543,Six Ways to Sunday (1997),Comedy,1997 Six Sunday Ways to
2544,"School of Flesh, The (L' École de la chair) (1998)",Drama,1998 Flesh L School chair de la of École
2545,Relax... It's Just Sex (1998),Comedy,'s ... 1998 It Just Relax Sex
2547,Harvest (1998),Drama,1998 Harvest
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,1963 Children Damned of
2556,Telling You (1998),Comedy|Drama|Romance,1998 Telling You
2557,I Stand Alone (Seul contre tous) (1998),Drama,1998 Alone I Seul Stand contre tous
2562,Bandits (1997),Drama,1997 Bandits
2563,Beauty (1998),Drama,1998 Beauty
2564,"Empty Mirror, The (1999)",Drama,1999 Empty Mirror
2567,EDtv (1999),Comedy,1999 EDtv
2569,Among Giants (1998),Drama|Romance,1998 Among Giants
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,1998 Angels Dreamlife La Vie anges des of rêvée
2576,"Love, etc. (1996)",Drama,. 1996 Love etc
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,1997 Fingers Sticky Time of
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,1992 Dragons Shuang Twin hui long
2584,Foolish (1999),Comedy,1999 Foolish
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,1998 Amantes Arctic Circle Círculo Los Lovers Polar del of
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,1999 Goodbye Lover
2588,Clubland (1998),Drama,1998 Clubland
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,1998 Guy Jeanne Jeanne Perfect and et formidable garçon le
2592,"Joyriders, The (1999)",Drama,1999 Joyriders
2593,"Monster, The (Il Mostro) (1994)",Comedy,1994 Il Monster Mostro
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,1997 Abre Eyes Open Your los ojos
2595,Photographer (Fotoamator) (1998),Documentary,1998 Fotoamator Photographer
2601,"Little Bit of Soul, A (1998)",Comedy,1998 A Bit Little Soul of
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,1977 Hsing Man Mighty Peking hsing wang
2603,Nô (1998),Drama,1998 Nô
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,1998 : Bowles Come Down Let Life Paul it of
2608,Heaven (1998),Thriller,1998 Heaven
2609,"King of Masks, The (Bian Lian) (1996)",Drama,1996 Bian King Lian Masks of
2610,Three Seasons (1999),Drama,1999 Seasons Three
2611,"Winslow Boy, The (1998)",Drama,1998 Boy Winslow
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,. 1986 Chopping Killbots Mall a.k.a
2619,Mascara (1999),Drama,1999 Mascara
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,1998 : Girl Sent-Down Tian Xiu Xiu yu
2624,After Life (1998),Drama,1998 After Life
2625,Black Mask (Hak hap) (1996),Action,1996 Black Hak Mask hap
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,1998 Edge Seventeen of
2627,Endurance (1998),Documentary|Drama,1998 Endurance
2630,Besieged (L' Assedio) (1998),Drama,1998 Assedio Besieged L
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,1998 Frogs Snakes for
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,1965 Manuscript Rekopis Saragossa Saragossie w znaleziony
2635,"Mummy's Curse, The (1944)",Horror,'s 1944 Curse Mummy
2636,"Mummy's Ghost, The (1944)",Horror,'s 1944 Ghost Mummy
2637,"Mummy's Hand, The (1940)",Horror,'s 1940 Hand Mummy
2638,"Mummy's Tomb, The (1942)",Horror,'s 1942 Mummy Tomb
2646,House of Dracula (1945),Horror,1945 Dracula House of
2647,House of Frankenstein (1944),Horror,1944 Frankenstein House of
2649,Son of Frankenstein (1939),Horror,1939 Frankenstein Son of
2650,"Ghost of Frankenstein, The (1942)",Horror,1942 Frankenstein Ghost of
2653,Son of Dracula (1943),Horror,1943 Dracula Son of
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,1985 : Howling II Is Sister Werewolf Your a
2658,"Flying Saucer, The (1950)",Sci-Fi,1950 Flying Saucer
2660,"Thing From Another World, The (1951)",Sci-Fi,1951 Another From Thing World
2663,It Came from Beneath the Sea (1955),Sci-Fi,1955 Beneath Came It Sea from
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,1956 Earth Flying Saucers Vs.
2666,It Conquered the World (1956),Sci-Fi,1956 Conquered It World
2667,"Mole People, The (1956)",Sci-Fi,1956 Mole People
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,1998 Day Eternity Mia a and eoniotita ke mera mia
2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,1998 Twice Upon Yesterday a
2678,Desert Blue (1999),Drama,1999 Blue Desert
2679,Finding North (1999),Drama|Romance,1999 Finding North
2680,Floating (1997),Drama,1997 Floating
2684,Taxman (1999),Comedy|Drama,1999 Taxman
2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,1998 Dwarf Le Nain Red rouge
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,1998 Le Red Violin Violon rouge
2689,Get Bruce (1999),Documentary,1999 Bruce Get
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,1900 1998 Legend Leggenda del of pianista sull'oceano
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,1998 Lola Lola Run Run rennt
2695,"Boys, The (1997)",Drama,1997 Boys
2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,1998 Dinner Dîner Game Le cons de
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,1998 Fanatic My Son
2698,Zone 39 (1997),Sci-Fi,1997 39 Zone
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,1999 : Bigger Longer Park South Uncut and
2703,Broken Vessels (1998),Drama,1998 Broken Vessels
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,1991 Amants Bridge Les Lovers Pont-Neuf du on
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,1998 August Early Fin Late September août début septembre
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,1998 An Autumn Conte Tale d'automne
2709,Muppets From Space (1999),Children's|Comedy,1999 From Muppets Space
2711,My Life So Far (1999),Drama,1999 Far Life My So
2714,"Wood, The (1999)",Drama,1999 Wood
2715,"Velocity of Gary, The (1998)",Comedy|Romance,1998 Gary Velocity of
2721,Trick (1999),Romance,1999 Trick
2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,1959 400 Blows Les Quatre cents coups
2732,Jules and Jim (Jules et Jim) (1961),Drama,1961 Jim Jim Jules Jules and et
2740,"Kindred, The (1986)",Horror,1986 Kindred
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,1986 Ménage Tenue de soirée
2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,1987 Allan City Gold Lost Quartermain and of
2753,"Bedroom Window, The (1987)",Thriller,1987 Bedroom Window
2754,Deadtime Stories (1987),Horror,1987 Deadtime Stories
2755,Light of Day (1987),Drama,1987 Day Light of
2756,Wanted: Dead or Alive (1987),Action,1987 : Alive Dead Wanted or
2758,Plenty (1985),Drama,1985 Plenty
2760,"Gambler, The (A Játékos) (1997)",Drama,1997 A Gambler Játékos
2767,Illuminata (1998),Comedy,1998 Illuminata
2768,Stiff Upper Lips (1998),Comedy,1998 Lips Stiff Upper
2769,"Yards, The (1999)",Crime|Mystery,1999 Yards
2773,Alice and Martin (Alice et Martin) (1998),Drama,1998 Alice Alice Martin Martin and et
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary,1997 : I I Marcello Mastroianni Remember Remember Yes
2777,Cobra (1925),Drama,1925 Cobra
2778,Never Talk to Strangers (1995),Thriller,1995 Never Strangers Talk to
2780,"Raven, The (1963)",Comedy|Horror,1963 Raven
2781,"Tingler, The (1959)",Horror,1959 Tingler
2783,"Tomb of Ligeia, The (1965)",Horror,1965 Ligeia Tomb of
2785,Tales of Terror (1962),Horror,1962 Tales Terror of
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,. 1981 : Conflict Conflict Final Final III Omen a.k.a
2794,European Vacation (1985),Comedy,1985 European Vacation
2795,Vacation (1983),Comedy,1983 Vacation
2800,Little Nemo: Adventures in Slumberland (1992),Animation|Children's,1992 : Adventures Little Nemo Slumberland in
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,& . 1997 Lucinda Lucinda Oscar Oscar a.k.a and
2809,Love Stinks (1999),Comedy,1999 Love Stinks
2810,Perfect Blue (1997),Animation|Mystery,1997 Blue Perfect
2811,With Friends Like These... (1998),Comedy,... 1998 Friends Like These With
2813,"Source, The (1999)",Documentary,1999 Source
2814,"Bat, The (1959)",Horror,1959 Bat
2821,Male and Female (1919),Adventure|Drama,1919 Female Male and
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama,. 1 1919 : Der Die Goldene See Spiders Spinnen Teil
2825,Rosie (1998),Drama,1998 Rosie
2830,Cabaret Balkan (Bure Baruta) (1998),Drama,1998 Balkan Baruta Bure Cabaret
2831,"Dog of Flanders, A (1999)",Drama,1999 A Dog Flanders of
2832,"Lost Son, The (1999)",Drama,1999 Lost Son
2833,Lucie Aubrac (1997),Romance|War,1997 Aubrac Lucie
2834,"Very Thought of You, The (1998)",Comedy|Romance,1998 Thought Very You of
2837,Bedrooms & Hallways (1998),Comedy|Romance,& 1998 Bedrooms Hallways
2838,I Woke Up Early the Day I Died (1998),Comedy,1998 Day Died Early I I Up Woke
2839,West Beirut (West Beyrouth) (1998),Drama,1998 Beirut Beyrouth West West
2842,Best Laid Plans (1999),Crime|Drama,1999 Best Laid Plans
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,1998 Black Cat Cat Crna White beli macka macor
2845,White Boys (1999),Drama,1999 Boys White
2846,"Adventures of Milo and Otis, The (1986)",Children's,1986 Adventures Milo Otis and of
2848,Othello (1952),Drama,1952 Othello
2849,Queens Logic (1991),Comedy|Drama,1991 Logic Queens
2850,Public Access (1993),Drama|Thriller,1993 Access Public
2851,Saturn 3 (1979),Adventure|Sci-Fi|Thriller,1979 3 Saturn
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror,. 1977 Alice Alice/Holy Communion Sweet Terror a.k.a
2854,Don't Look in the Basement! (1973),Horror,! 1973 Basement Do Look in n't
2855,Nightmares (1983),Horror,1983 Nightmares
2862,Caligula (1980),Drama,1980 Caligula
2864,Splendor (1999),Comedy,1999 Splendor
2868,Fright Night Part II (1989),Horror,1989 Fright II Night Part
2869,"Separation, The (La Séparation) (1994)",Drama,1994 La Separation Séparation
2873,Lulu on the Bridge (1998),Drama|Mystery|Romance,1998 Bridge Lulu on
2879,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,1990 Condor Feiying Operation gaiwak
2880,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,1990 2 Condor Longxiong Operation hudi
2893,Plunkett & MaCleane (1999),Action|Drama,& 1999 MaCleane Plunkett
2895,Napoleon and Samantha (1972),Adventure,1972 Napoleon Samantha and
2897,And the Ship Sails On (E la nave va) (1984),Comedy|War,1984 And E On Sails Ship la nave va
2904,Rain (1932),Drama,1932 Rain
2909,"Five Wives, Three Secretaries and Me (1998)",Documentary,1998 Five Me Secretaries Three Wives and
2910,"Ennui, L' (1998)",Drama|Romance,1998 Ennui L
2911,"Grandfather, The (El Abuelo) (1998)",Drama,1998 Abuelo El Grandfather
2913,"Mating Habits of the Earthbound Human, The (1998)",Comedy,1998 Earthbound Habits Human Mating of
2914,Molly (1999),Comedy|Drama,1999 Molly
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,1945 Children Les Paradise du enfants of paradis
2921,High Plains Drifter (1972),Western,1972 Drifter High Plains
2922,Hang 'em High (1967),Western,'em 1967 Hang High
2923,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,'s . 1977 Band Care Citizen Handle a.k.a with
2924,Drunken Master (Zui quan) (1979),Action|Comedy,1979 Drunken Master Zui quan
2925,"Conformist, The (Il Conformista) (1970)",Drama,1970 Conformist Conformista Il
2927,Brief Encounter (1946),Drama|Romance,1946 Brief Encounter
2931,Time of the Gypsies (Dom za vesanje) (1989),Drama,1989 Dom Gypsies Time of vesanje za
2933,"Fire Within, The (Le Feu Follet) (1963)",Drama,1963 Feu Fire Follet Le Within
2934,"Love Bewitched, A (El Amor Brujo) (1986)",Musical,1986 A Amor Bewitched Brujo El Love
2936,Sullivan's Travels (1942),Comedy,'s 1942 Sullivan Travels
2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,1986 Facing Hombre Man Mirando Southeast Sudeste al
2945,Mike's Murder (1984),Mystery,'s 1984 Mike Murder
2951,"Fistful of Dollars, A (1964)",Action|Western,1964 A Dollars Fistful of
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,. . 1996 8 Eight Hard Hard Sydney a.k.a a.k.a
2954,Penitentiary (1979),Drama,1979 Penitentiary
2955,Penitentiary II (1982),Drama,1982 II Penitentiary
2957,Sparrows (1926),Drama,1926 Sparrows
2958,Naturally Native (1998),Drama,1998 Native Naturally
2960,Beefcake (1999),Drama,1999 Beefcake
2963,Joe the King (1999),Crime|Drama,1999 Joe King
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,1966 A Femme Homme Man Un Woman a and et une
2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,1987 Gao Hong Liang Red Sorghum
2980,Men Cry Bullets (1997),Drama,1997 Bullets Cry Men
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,1975 ? Brother Can Dime Spare You a
2985,Robocop (1987),Action|Crime|Sci-Fi,1987 Robocop
2986,Robocop 2 (1990),Action|Crime|Sci-Fi,1990 2 Robocop
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,1988 ? Framed Rabbit Roger Who
2994,"City, The (1998)",Drama,1998 City
2998,Dreaming of Joseph Lees (1998),Romance,1998 Dreaming Joseph Lees of
2999,Man of the Century (1999),Comedy,1999 Century Man of
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,1997 Hime Mononoke Mononoke Princess
3001,"Suburbans, The (1999)",Drama,1999 Suburbans
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,1999 Best Feind Fiend Mein My liebster
3003,Train of Life (Train De Vie) (1998),Comedy|Drama,1998 De Life Train Train Vie of
3009,Portraits Chinois (1996),Drama,1996 Chinois Portraits
3012,Battling Butler (1926),Comedy,1926 Battling Butler
3022,"General, The (1927)",Comedy,1927 General
3023,My Best Girl (1927),Comedy|Romance,1927 Best Girl My
3025,Rough Night in Jericho (1967),Western,1967 Jericho Night Rough in
3026,Slaughterhouse (1987),Horror,1987 Slaughterhouse
3027,Slaughterhouse 2 (1988),Horror,1988 2 Slaughterhouse
3030,Yojimbo (1961),Comedy|Drama|Western,1961 Yojimbo
3036,Quest for Fire (1981),Adventure,1981 Fire Quest for
3042,Meatballs III (1987),Comedy,1987 III Meatballs
3047,Experience Preferred... But Not Essential (1982),Drama,... 1982 But Essential Experience Not Preferred
3049,How I Won the War (1967),Comedy|War,1967 How I War Won
3050,Light It Up (1999),Drama,1999 It Light Up
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,1999 : Arc Joan Messenger Story of of
3054,Pokémon: The First Movie (1998),Animation|Children's,1998 : First Movie Pokémon
3057,Where's Marlowe? (1999),Comedy,'s 1999 ? Marlowe Where
3058,"Ape, The (1940)",Horror|Sci-Fi,1940 Ape
3059,British Intelligence (1940),Drama,1940 British Intelligence
3065,Ten Benny (1997),Drama,1997 Benny Ten
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,1988 Breakdown Nervous Verge Women a of on
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,1972 Effect Gamma Man-in-the-Moon Marigolds Rays of on
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,1984 8th Across Adventures Bonzai Buckaroo Dimension of
3071,Stand and Deliver (1987),Drama,1987 Deliver Stand and
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,1998 20th Century Goodbye Zbogum dvadesetiot na vek
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,1999 About All Madre Mi Mother My Sobre Todo
3084,Home Page (1999),Documentary,1999 Home Page
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,1982 Dead Girl La Living Morte Vivante
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,& . 1934 Hardy Laurel March Soldiers Toyland Wooden a.k.a in of
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,1948 Bicycle Ladri Thief biciclette di
3092,Chushingura (1962),Drama,1962 Chushingura
3110,Country (1984),Drama,1984 Country
3112,'Night Mother (1986),Drama,'Night 1986 Mother
3116,Miss Julie (1999),Drama,1999 Julie Miss
3118,Tumbleweeds (1999),Drama,1999 Tumbleweeds
3119,Bay of Blood (Reazione a catena) (1971),Horror,1971 Bay Blood Reazione a catena of
3121,"Hitch-Hiker, The (1953)",Film-Noir,1953 Hitch-Hiker
3122,Santa Fe Trail (1940),Drama|Romance|Western,1940 Fe Santa Trail
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,. 1989 Fever Lauderdale Spring USA a.k.a
3124,Agnes Browne (1999),Comedy|Drama,1999 Agnes Browne
3126,"End of the Affair, The (1955)",Drama,1955 Affair End of
3128,"Map of the World, A (1999)",Drama,1999 A Map World of
3131,Broadway Damage (1997),Comedy,1997 Broadway Damage
3132,Daddy Long Legs (1919),Comedy,1919 Daddy Legs Long
3133,Go West (1925),Comedy,1925 Go West
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,1937 Grand Grande Illusion La illusion
3136,"James Dean Story, The (1957)",Documentary,1957 Dean James Story
3137,"Sea Wolves, The (1980)",Action|War,1980 Sea Wolves
3139,Tarzan the Fearless (1933),Action|Adventure,1933 Fearless Tarzan
3140,"Three Ages, The (1923)",Comedy,1923 Ages Three
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,1966 Boat Bottom Glass
3149,Diamonds (1999),Mystery,1999 Diamonds
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,1930 Bat Whispers
3154,Blood on the Sun (1945),Drama|War,1945 Blood Sun on
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,1999 Assassin Emperor Jing and ci ke qin wang
3164,"Alley Cats, The (1968)",Drama,1968 Alley Cats
3166,Brenda Starr (1989),Adventure,1989 Brenda Starr
3169,"Falcon and the Snowman, The (1984)",Drama,1984 Falcon Snowman and
3170,Hi-Yo Silver (1940),Western,1940 Hi-Yo Silver
3172,Ulysses (Ulisse) (1954),Adventure,1954 Ulisse Ulysses
3177,Next Friday (1999),Comedy,1999 Friday Next
3180,Play it to the Bone (1999),Comedy|Drama,1999 Bone Play it to
3184,Montana (1998),Action|Comedy|Crime|Drama,1998 Montana
3187,Trans (1998),Drama,1998 Trans
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,1998 Greenberg Hank Life Times and of
3189,My Dog Skip (1999),Comedy,1999 Dog My Skip
3191,"Quarry, The (1998)",Drama,1998 Quarry
3192,"Terrorist, The (Malli) (1998)",Drama,1998 Malli Terrorist
3193,Creature (1999),Documentary,1999 Creature
3195,Tess of the Storm Country (1922),Drama,1922 Country Storm Tess of
3199,Pal Joey (1957),Comedy|Musical|Romance,1957 Joey Pal
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,1971 Auch Dwarfs Even Small Started Zwerge angefangen haben klein
3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,1960 Black Del Demonio La Maschera Sunday
3207,"Snows of Kilimanjaro, The (1952)",Adventure,1952 Kilimanjaro Snows of
3209,"Loves of Carmen, The (1948)",Drama,1948 Carmen Loves of
3211,"Cry in the Dark, A (1988)",Drama,1988 A Cry Dark in
3212,Born to Win (1971),Drama,1971 Born Win to
3215,Voyage of the Damned (1976),Drama,1976 Damned Voyage of
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,1970 Las Lesbos Vampiras Vampyros
3218,Poison (1991),Drama,1991 Poison
3220,Night Tide (1961),Drama,1961 Night Tide
3222,Carmen (1984),Drama,1984 Carmen
3224,Woman in the Dunes (Suna no onna) (1964),Drama,1964 Dunes Suna Woman in no onna
3226,Hellhounds on My Trail (1999),Documentary,1999 Hellhounds My Trail on
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,1996 Frenzy Just Love Más Not amor frenesí que
3228,Wirey Spindell (1999),Comedy,1999 Spindell Wirey
3229,Another Man's Poison (1952),Crime|Drama,'s 1952 Another Man Poison
3231,"Saphead, The (1920)",Comedy,1920 Saphead
3232,Seven Chances (1925),Comedy,1925 Chances Seven
3233,Smashing Time (1967),Comedy,1967 Smashing Time
3234,Train Ride to Hollywood (1978),Comedy,1978 Hollywood Ride Train to
3236,Zachariah (1971),Western,1971 Zachariah
3237,Kestrel's Eye (Falkens öga) (1998),Documentary,'s 1998 Eye Falkens Kestrel öga
3239,Isn't She Great? (2000),Comedy,2000 ? Great Is She n't
